Flight#,TAIL_NUM,ORIGIN,DEST,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CRS_DEP_TIME,ARR_DEL15
RU612 ,VQBGZ,FRA,SVO,5,20,6,1820,1
RU612 ,VQBGZ,FRA,SVO,8,12,6,1820,0
RU612 ,VQBGZ,FRA,SVO,9,9,6,1820,1
RU612 ,VQBGZ,FRA,SVO,1,6,6,1945,1
RU612 ,VQBGZ,FRA,SVO,1,13,6,1945,1
RU612 ,VQBGZ,FRA,SVO,6,16,6,1845,1
RU612 ,VQBGZ,FRA,SVO,10,13,6,1845,1
RU612 ,VQBLQ,AMS,DME,7,29,7,0810,0
RU612 ,VQBLQ,FRA,DME,2,3,6,1945,0
RU612 ,VQBLQ,FRA,DME,8,18,6,1845,1
RU612 ,VQBLQ,FRA,SVO,2,4,6,1940,0
RU612 ,VQBLQ,FRA,SVO,4,29,6,1820,1
RU612 ,VQBLQ,FRA,SVO,6,10,6,1905,1
RU612 ,VQBLQ,FRA,SVO,7,1,6,1905,1
RU612 ,VQBLQ,FRA,SVO,8,26,6,1820,1
RU612 ,VQBLQ,FRA,SVO,11,4,6,1945,0
RU612 ,VQBLQ,FRA,SVO,4,14,6,1845,1
RU612 ,VQBLQ,FRA,SVO,6,2,6,1845,1
RU612 ,VQBLR,FRA,DME,2,16,6,1845,1
RU612 ,VQBLR,FRA,SVO,1,21,6,1940,1
RU612 ,VQBLR,FRA,SVO,2,18,6,1940,1
RU612 ,VQBLR,FRA,SVO,7,29,6,1905,0
RU612 ,VQBLR,FRA,SVO,8,19,6,1820,0
RU612 ,VQBLR,FRA,SVO,11,11,6,1945,0
RU612 ,VQBLR,FRA,SVO,2,17,6,1945,0
RU612 ,VQBRH,FRA,DME,8,11,6,1845,0
RU612 ,VQBRH,FRA,SVO,3,4,6,2000,1
RU612 ,VQBRH,FRA,SVO,10,7,6,1820,1
RU612 ,VQBRH,FRA,SVO,11,18,6,1945,1
RU612 ,VQBRH,FRA,SVO,1,20,6,1945,1
RU612 ,VQBRH,FRA,SVO,3,31,6,1845,0
RU612 ,VQBRH,FRA,SVO,4,21,6,1845,0
RU612 ,VQBRJ,AMS,SVO,7,7,6,1820,0
RU612 ,VQBRJ,FRA,DME,9,1,6,1845,1
RU612 ,VQBRJ,FRA,SVO,3,18,6,2000,0
RU612 ,VQBRJ,FRA,SVO,4,1,6,1820,1
RU612 ,VQBRJ,FRA,SVO,5,27,6,1820,1
RU612 ,VQBRJ,FRA,SVO,9,2,6,1820,1
RU612 ,VQBRJ,FRA,SVO,9,30,6,1820,0
RU612 ,VQBRJ,FRA,SVO,4,28,6,1845,0
RU612 ,VQBVR,FRA,SVO,1,7,6,1940,1
RU612 ,VQBVR,FRA,SVO,7,8,6,1905,0
RU612 ,VQBVR,FRA,SVO,5,12,6,1845,0
RU612 ,VQBVR,FRA,SVO,1,5,6,1845,1
RU618 ,VPBIG,FRA,SVO,9,30,6,0245,0
RU618 ,VQBUU,FRA,SVO,9,23,6,0245,0
RU618 ,VQBUU,FRA,SVO,10,14,6,0245,0
RU618 ,VQBWW,FRA,SVO,4,15,6,0245,0
RU618 ,VQBWW,FRA,SVO,8,5,6,0245,0
RU618 ,VQBHE,FRA,SVO,7,8,6,0245,0
RU618 ,VQBHE,FRA,SVO,9,9,6,0245,0
RU618 ,VQBGZ,FRA,SVO,5,6,6,0245,0
RU618 ,VQBRH,FRA,SVO,2,4,6,1700,0
RU618 ,VQBRH,FRA,SVO,4,1,6,0245,1
RU618 ,VQBRJ,FRA,SVO,5,20,6,0940,0
RU618 ,VQBVR,FRA,SVO,6,24,6,0245,0
RU618 ,VQBVR,FRA,SVO,10,7,6,0245,1
RU623 ,VPBIG,DME,AMS,4,8,6,1110,0
RU623 ,VPBIG,DME,AMS,5,6,6,1110,1
RU623 ,VPBIG,DME,AMS,7,8,6,1110,0
RU623 ,VPBIG,DME,AMS,9,16,6,1110,1
RU623 ,VPBIK,DME,AMS,5,27,6,1110,0
RU623 ,VPBIK,DME,AMS,6,17,6,1110,0
RU623 ,VPBIK,DME,AMS,6,24,6,1110,1
RU623 ,VPBIK,DME,AMS,7,15,6,1110,0
RU623 ,VPBIM,DME,AMS,1,7,6,1145,1
RU623 ,VPBIM,DME,AMS,2,18,6,1145,0
RU623 ,VPBIM,DME,AMS,4,22,6,1110,0
RU623 ,VPBIM,DME,AMS,6,10,6,1110,0
RU623 ,VPBIM,DME,AMS,7,22,6,1110,0
RU623 ,VPBIM,DME,AMS,8,5,6,1110,0
RU623 ,VQBUU,DME,AMS,3,4,6,1145,0
RU623 ,VQBUU,DME,AMS,4,1,6,1110,0
RU623 ,VQBUU,DME,AMS,4,15,6,1110,0
RU623 ,VQBUU,DME,AMS,4,29,6,1110,0
RU623 ,VQBUU,DME,AMS,7,29,6,1110,1
RU623 ,VQBUU,DME,AMS,8,26,6,1110,0
RU623 ,VQBWW,DME,AMS,3,11,6,1145,0
RU623 ,VQBWW,DME,AMS,3,18,6,1145,0
RU623 ,VQBWW,DME,AMS,5,13,6,1110,0
RU623 ,VQBWW,DME,AMS,5,20,6,1110,0
RU623 ,VQBWW,DME,AMS,9,30,6,1110,0
RU623 ,VQBWW,DME,AMS,10,28,6,1110,0
RU623 ,VQBHE,DME,AMS,1,14,6,1145,0
RU623 ,VQBHE,DME,AMS,3,25,6,1145,1
RU623 ,VQBIA,DME,AMS,2,11,6,1145,0
RU623 ,VQBIA,DME,AMS,8,19,6,1110,1
RU623 ,VQBIA,SVO,AMS,12,31,7,0335,0
RU623 ,VQBIA,SVO,AMS,1,6,6,0735,1
RU623 ,VQBIA,SVO,AMS,9,22,6,0130,1
RU623 ,VPBBP,DME,AMS,6,3,6,1110,0
RU623 ,VPBBP,DME,AMS,7,1,6,1110,0
RU623 ,VPBBP,DME,AMS,10,21,6,1110,0
RU623 ,VQBLQ,DME,AMS,1,21,6,1145,1
RU623 ,VQBLQ,DME,AMS,9,9,6,1110,0
RU623 ,VQBLR,DME,AMS,1,28,6,1145,0
RU623 ,VQBLR,DME,AMS,2,25,6,1145,0
RU623 ,VQBLR,DME,AMS,8,12,6,1110,0
RU623 ,VQBLR,DME,AMS,9,23,6,1110,0
RU623 ,VQBLR,DME,AMS,10,14,6,1110,0
RU623 ,VQBVR,DME,AMS,9,2,6,1110,0
RU6231 ,VQBHE,SVO,DME,3,26,7,0330,0
RU6231 ,VQBIA,AMS,FRA,1,6,6,1300,0
RU624R,VQBIA,AMS,SVO,1,7,6,1730,1
RU624R,VQBIA,AMS,SVO,9,30,6,2030,1
RU625 ,VPBIG,SVO,AMS,12,31,6,1155,0
RU625 ,VPBIG,SVO,AMS,1,14,6,1155,0
RU625 ,VPBIG,SVO,AMS,1,28,6,1155,0
RU625 ,VPBIG,SVO,AMS,4,15,6,1125,0
RU625 ,VPBIG,SVO,AMS,4,22,6,1125,1
RU625 ,VPBIG,SVO,AMS,10,28,6,1125,0
RU625 ,VPBIG,SVO,AMS,11,11,6,1200,0
RU625 ,VPBIG,SVO,AMS,12,2,6,1200,0
RU625 ,VPBIG,SVO,AMS,12,9,6,1200,1
RU625 ,VPBIG,SVO,AMS,6,23,6,1130,0
RU625 ,VPBIG,SVO,AMS,1,19,6,1200,1
RU625 ,VPBIK,SVO,AMS,2,18,6,1155,0
RU625 ,VPBIK,SVO,AMS,9,9,6,1125,0
RU625 ,VPBIK,SVO,AMS,9,16,6,1125,0
RU625 ,VPBIK,SVO,AMS,11,18,6,1200,0
RU625 ,VPBIK,SVO,AMS,1,6,6,1210,1
RU625 ,VPBIK,SVO,AMS,3,3,6,1210,1
RU625 ,VPBIK,SVO,AMS,3,10,6,1210,0
RU625 ,VPBIK,SVO,AMS,3,31,6,1130,0
RU625 ,VPBIK,SVO,AMS,7,7,6,1130,0
RU625 ,VPBIK,SVO,AMS,8,11,6,1130,0
RU625 ,VPBIK,SVO,AMS,9,8,6,1130,1
RU625 ,VPBIK,SVO,AMS,11,10,6,1200,1
RU625 ,VPBIK,SVO,AMS,12,22,6,1200,1
RU625 ,VPBIK,SVO,AMS,3,30,6,1200,0
RU625 ,VPBIM,SVO,AMS,3,11,6,1155,0
RU625 ,VPBIM,SVO,AMS,6,17,6,1125,0
RU625 ,VPBIM,SVO,AMS,7,29,6,1125,0
RU625 ,VPBIM,SVO,AMS,11,4,6,1200,0
RU625 ,VPBIM,SVO,AMS,12,30,6,1200,1
RU625 ,VPBIM,SVO,AMS,1,27,6,1210,0
RU625 ,VPBIM,SVO,AMS,2,10,6,1210,1
RU625 ,VPBIM,SVO,AMS,4,14,6,1130,0
RU625 ,VPBIM,SVO,AMS,5,26,6,1130,0
RU625 ,VPBIM,SVO,AMS,6,9,6,1130,0
RU625 ,VPBIM,SVO,AMS,8,4,6,1130,1
RU625 ,VPBIM,SVO,AMS,9,15,6,1130,0
RU625 ,VPBIM,SVO,AMS,10,20,6,1130,0
RU625 ,VPBIM,SVO,AMS,1,12,6,1200,1
RU625 ,VQBUU,SVO,AMS,5,6,6,1125,0
RU625 ,VQBUU,SVO,AMS,6,24,6,1125,1
RU625 ,VQBUU,SVO,AMS,8,12,6,1125,1
RU625 ,VQBUU,SVO,AMS,10,14,6,1125,1
RU625 ,VQBUU,SVO,AMS,10,21,6,1125,1
RU625 ,VQBUU,SVO,AMS,4,28,6,1130,0
RU625 ,VQBUU,SVO,AMS,7,21,6,1130,0
RU625 ,VQBWW,SVO,AMS,1,21,6,1155,0
RU625 ,VQBWW,SVO,AMS,5,27,6,1125,0
RU625 ,VQBWW,SVO,AMS,7,1,6,1125,1
RU625 ,VQBWW,SVO,AMS,7,8,6,1125,1
RU625 ,VQBWW,SVO,AMS,7,15,6,1125,1
RU625 ,VQBWW,SVO,AMS,12,16,6,1200,1
RU625 ,VQBWW,SVO,AMS,2,3,6,1210,1
RU625 ,VQBWW,SVO,AMS,3,17,6,1210,0
RU625 ,VQBWW,SVO,AMS,4,7,6,1130,0
RU625 ,VQBWW,SVO,AMS,6,16,6,1130,1
RU625 ,VQBWW,SVO,AMS,7,28,6,1130,1
RU625 ,VQBWW,SVO,AMS,11,17,6,1200,0
RU625 ,VQBHE,SVO,AMS,2,11,6,1155,0
RU625 ,VQBHE,SVO,AMS,3,18,6,1155,0
RU625 ,VQBHE,SVO,AMS,4,8,6,1125,0
RU625 ,VQBHE,SVO,AMS,9,23,6,1125,0
RU625 ,VQBHE,SVO,AMS,11,25,6,1200,0
RU625 ,VQBHE,SVO,AMS,1,13,6,1210,0
RU625 ,VQBHE,SVO,AMS,1,20,6,1210,1
RU625 ,VQBHE,SVO,AMS,2,17,6,1210,0
RU625 ,VQBHE,SVO,AMS,5,5,6,1130,0
RU625 ,VQBIA,SVO,AMS,3,25,6,1155,0
RU625 ,VQBIA,SVO,AMS,4,1,6,1125,0
RU625 ,VQBIA,SVO,AMS,4,29,6,1125,1
RU625 ,VQBIA,SVO,AMS,5,13,6,1125,0
RU625 ,VQBIA,SVO,AMS,8,26,6,1125,1
RU625 ,VQBIA,SVO,AMS,9,2,6,1125,0
RU625 ,VQBIA,SVO,AMS,9,30,6,1125,1
RU625 ,VQBIA,SVO,AMS,4,21,6,1130,1
RU625 ,VQBIA,SVO,AMS,8,18,6,1130,0
RU625 ,VQBIA,SVO,AMS,9,1,6,1130,0
RU625 ,VQBIA,SVO,AMS,9,22,6,1130,1
RU625 ,VQBIA,SVO,AMS,12,15,6,1200,1
RU625 ,VPBBL,DME,AMS,12,1,6,1200,0
RU625 ,VPBBL,SVO,AMS,3,4,6,1155,0
RU625 ,VPBBL,SVO,AMS,11,24,6,1200,0
RU625 ,VPBBL,SVO,AMS,12,29,6,1200,0
RU625 ,VPBBL,SVO,AMS,3,23,6,1200,0
RU625 ,VPBBP,SVO,AMS,10,7,6,1125,0
RU625 ,VPBBY,SVO,AMS,3,24,6,1210,1
RU625 ,VPBBY,SVO,AMS,2,9,6,1200,0
RU625 ,VPBBY,SVO,AMS,2,16,6,1200,0
RU625 ,VPBJS,SVO,AMS,3,16,6,1200,1
RU625 ,VQBFE,SVO,AMS,6,3,6,1125,0
RU625 ,VQBFE,SVO,AMS,5,12,6,1130,0
RU625 ,VQBFE,SVO,AMS,8,25,6,1130,0
RU625 ,VQBFE,SVO,AMS,9,29,6,1140,1
RU625 ,VQBFE,SVO,AMS,11,3,6,1200,0
RU625 ,VQBFU,SVO,AMS,1,7,6,1155,1
RU625 ,VQBFU,SVO,AMS,10,13,6,1420,1
RU625 ,VQBFU,SVO,AMS,2,23,6,1200,1
RU625 ,VQBGZ,SVO,AMS,6,2,6,1130,1
RU625 ,VQBGZ,SVO,AMS,10,27,6,1130,0
RU625 ,VQBGZ,SVO,AMS,12,8,6,1200,1
RU625 ,VQBLQ,SVO,AMS,2,25,6,1155,1
RU625 ,VQBLR,SVO,AMS,6,10,6,1125,1
RU625 ,VQBLR,SVO,AMS,5,19,6,1130,0
RU625 ,VQBLR,SVO,AMS,1,5,6,1200,1
RU625 ,VQBLR,SVO,AMS,3,2,6,1200,0
RU625 ,VQBRH,DME,AMS,1,26,6,1200,1
RU625 ,VQBRH,SVO,AMS,7,22,6,1125,1
RU625 ,VQBRH,SVO,AMS,2,2,6,1200,1
RU625 ,VQBRH,SVO,AMS,3,9,6,1200,0
RU625 ,VQBRJ,SVO,AMS,6,30,6,1130,0
RU625 ,VQBRJ,SVO,AMS,7,14,6,1130,0
RU625 ,VQBVR,SVO,AMS,5,20,6,1125,1
RU626 ,VPBIM,AMS,AMS,2,10,6,1750,1
RU626R,VQBIA,AMS,SVO,12,31,7,1005,0
RU633 ,VQBHE,SVO,FRA,7,15,6,1105,1
RU652A,VPBIG,AMS,SVO,4,15,6,1650,0
RU654 ,VPBIK,AMS,SVO,7,1,6,0840,1
RU654 ,VPBIM,AMS,SVO,12,1,6,0940,0
RU654 ,VQBWW,AMS,SVO,4,7,6,1800,0
RU654 ,VQBWW,AMS,SVO,10,27,6,0840,0
RU654 ,VQBWW,AMS,SVO,1,12,6,0940,1
RU654 ,VPBBL,AMS,SVO,1,14,6,0920,1
RU654 ,VPBBL,AMS,SVO,1,21,6,0920,1
RU654 ,VPBBL,AMS,SVO,1,28,6,0920,1
RU654 ,VPBBL,AMS,SVO,2,11,6,0920,1
RU654 ,VPBBL,AMS,SVO,5,13,6,0840,1
RU654 ,VPBBL,AMS,SVO,6,17,6,0840,1
RU654 ,VPBBL,AMS,SVO,9,2,6,0840,0
RU654 ,VPBBL,AMS,SVO,9,23,6,0840,0
RU654 ,VPBBL,AMS,SVO,11,11,6,0940,1
RU654 ,VPBBL,AMS,SVO,2,3,6,0940,0
RU654 ,VPBBL,AMS,SVO,3,31,6,0840,1
RU654 ,VPBBL,AMS,SVO,7,14,6,0840,1
RU654 ,VPBBL,AMS,SVO,7,21,6,0800,0
RU654 ,VPBBL,AMS,SVO,8,4,6,0840,1
RU654 ,VPBBL,AMS,SVO,8,25,6,0840,1
RU654 ,VPBBL,AMS,SVO,1,5,6,0940,0
RU654 ,VPBBL,AMS,SVO,3,30,6,0940,1
RU654 ,VPBBL,FRA,AMS,1,21,6,0620,0
RU654 ,VPBBP,AMS,SVO,5,27,6,0840,0
RU654 ,VPBBP,AMS,SVO,7,15,6,0840,0
RU654 ,VPBBP,AMS,SVO,7,22,6,0840,0
RU654 ,VPBBP,AMS,SVO,12,30,6,0940,0
RU654 ,VPBBP,AMS,SVO,6,2,6,0840,1
RU654 ,VPBBP,AMS,SVO,10,20,6,0840,0
RU654 ,VPBBP,AMS,SVO,11,17,6,0940,0
RU654 ,VPBBP,AMS,SVO,12,8,6,1445,1
RU654 ,VPBBP,AMS,SVO,12,22,6,0940,1
RU654 ,VPBBY,AMS,SVO,3,3,6,0940,1
RU654 ,VPBBY,AMS,SVO,6,16,6,0840,0
RU654 ,VPBBY,AMS,SVO,7,7,6,0840,1
RU654 ,VPBBY,AMS,SVO,9,1,6,0815,1
RU654 ,VPBBY,AMS,SVO,9,15,6,0830,1
RU654 ,VPBBY,AMS,SVO,11,24,6,0940,1
RU654 ,VPBBY,AMS,SVO,2,2,6,0940,0
RU654 ,VQBFE,AMS,SVO,4,1,6,0840,0
RU654 ,VQBFE,AMS,SVO,4,8,6,0840,0
RU654 ,VQBFE,AMS,SVO,4,22,6,0840,0
RU654 ,VQBFE,AMS,SVO,1,6,6,0940,0
RU654 ,VQBFE,AMS,SVO,1,13,6,0920,0
RU654 ,VQBFE,AMS,SVO,6,23,6,0840,0
RU654 ,VQBFE,AMS,SVO,6,30,6,0840,1
RU654 ,VQBFU,AMS,SVO,2,25,6,0920,1
RU654 ,VQBFU,AMS,SVO,3,4,6,0920,1
RU654 ,VQBFU,AMS,SVO,5,20,6,0840,1
RU654 ,VQBFU,AMS,SVO,5,26,6,0840,0
RU654 ,VQBGZ,AMS,SVO,3,18,6,0920,0
RU654 ,VQBGZ,AMS,SVO,6,10,6,0840,0
RU654 ,VQBGZ,AMS,SVO,11,18,6,0940,0
RU654 ,VQBGZ,AMS,SVO,11,25,6,0940,0
RU654 ,VQBGZ,AMS,SVO,3,9,6,0940,0
RU654 ,VQBLQ,AMS,SVO,1,7,6,0920,0
RU654 ,VQBLQ,AMS,SVO,5,6,6,0840,0
RU654 ,VQBLQ,AMS,SVO,6,3,6,0840,1
RU654 ,VQBLQ,AMS,SVO,6,24,6,0840,0
RU654 ,VQBLQ,AMS,SVO,7,8,6,0840,1
RU654 ,VQBLQ,AMS,SVO,8,19,6,0840,1
RU654 ,VQBLQ,AMS,SVO,10,14,6,0840,1
RU654 ,VQBLQ,AMS,SVO,10,21,6,0840,0
RU654 ,VQBLQ,AMS,SVO,12,2,6,0940,1
RU654 ,VQBLQ,AMS,SVO,4,21,6,0840,0
RU654 ,VQBLQ,AMS,SVO,10,13,6,0750,1
RU654 ,VQBLQ,AMS,SVO,12,15,6,0940,1
RU654 ,VQBLR,AMS,SVO,3,25,6,0920,1
RU654 ,VQBLR,AMS,SVO,8,5,6,0840,1
RU654 ,VQBLR,AMS,SVO,9,30,6,0840,0
RU654 ,VQBLR,AMS,SVO,12,9,6,0940,1
RU654 ,VQBLR,AMS,SVO,1,20,6,0940,1
RU654 ,VQBLR,AMS,SVO,4,14,6,0840,0
RU654 ,VQBLR,AMS,SVO,9,22,6,0840,1
RU654 ,VQBLR,AMS,SVO,9,29,6,0830,1
RU654 ,VQBLR,AMS,SVO,11,3,6,0940,1
RU654 ,VQBRH,AMS,SVO,2,18,6,0920,1
RU654 ,VQBRH,AMS,SVO,9,16,6,0840,0
RU654 ,VQBRH,AMS,SVO,11,4,6,0940,0
RU654 ,VQBRH,AMS,SVO,1,27,6,0940,0
RU654 ,VQBRH,AMS,SVO,4,28,6,0840,1
RU654 ,VQBRH,AMS,SVO,5,5,6,0840,0
RU654 ,VQBRH,AMS,SVO,5,12,6,0840,0
RU654 ,VQBRH,AMS,SVO,7,28,6,0840,1
RU654 ,VQBRH,AMS,SVO,8,18,6,0840,0
RU654 ,VQBRH,AMS,SVO,9,8,6,0800,1
RU654 ,VQBRH,AMS,SVO,2,16,6,0940,0
RU654 ,VQBRH,AMS,SVO,3,2,6,0940,0
RU654 ,VQBRH,AMS,SVO,3,23,6,0940,1
RU654 ,VQBRJ,AMS,SVO,3,11,6,0920,1
RU654 ,VQBRJ,AMS,SVO,4,15,6,0840,0
RU654 ,VQBRJ,AMS,SVO,4,29,6,0840,0
RU654 ,VQBRJ,AMS,SVO,9,9,6,0840,0
RU654 ,VQBRJ,AMS,SVO,10,28,6,0840,1
RU654 ,VQBRJ,AMS,SVO,12,16,6,0940,1
RU654 ,VQBRJ,AMS,SVO,2,17,6,0940,1
RU654 ,VQBRJ,AMS,SVO,6,9,6,0840,1
RU654 ,VQBRJ,AMS,SVO,11,10,6,0940,1
RU654 ,VQBRJ,AMS,SVO,3,16,6,0940,0
RU654 ,VQBVR,AMS,SVO,7,29,6,0840,0
RU654 ,VQBVR,AMS,SVO,8,26,6,0840,1
RU654 ,VQBVR,AMS,SVO,3,10,6,0940,1
RU654 ,VQBVR,AMS,SVO,3,17,6,0810,1
RU654 ,VQBVR,AMS,SVO,3,24,6,0940,1
RU654 ,VQBVR,AMS,SVO,5,19,6,0840,1
RU654 ,VQBVR,AMS,SVO,8,11,6,0840,1
RU6541 ,VQBWW,AMS,FRA,1,26,6,0940,0
RU674 ,VQBFU,AMS,DME,9,29,6,1620,1
RU674R,VPBIM,AMS,SVO,1,7,6,1630,1
RU674R,VPBIM,AMS,SVO,12,30,6,1750,1
RU681 ,VPBIG,DME,FRA,6,24,6,0935,0
RU681 ,VPBIG,DME,FRA,9,23,6,0935,0
RU681 ,VPBIG,DME,FRA,3,24,6,0925,0
RU681 ,VPBIG,SVO,FRA,9,8,6,0925,1
RU681 ,VPBIG,SVO,FRA,9,15,6,0925,1
RU681 ,VPBIK,DME,FRA,1,28,6,0930,0
RU681 ,VPBIK,DME,FRA,2,25,6,0930,0
RU681 ,VPBIK,DME,FRA,4,15,6,0935,0
RU681 ,VPBIK,DME,FRA,6,10,6,0935,0
RU681 ,VPBIK,DME,FRA,8,5,6,0935,0
RU681 ,VPBIK,DME,FRA,10,14,6,0935,0
RU681 ,VPBIK,DME,FRA,2,10,6,0925,1
RU681 ,VPBIK,SVO,FRA,4,14,6,0925,0
RU681 ,VPBIK,SVO,FRA,5,19,6,0925,0
RU681 ,VPBIK,SVO,FRA,3,2,6,0920,0
RU681 ,VPBIM,DME,FRA,1,14,6,0930,1
RU681 ,VPBIM,DME,FRA,2,11,6,0930,1
RU681 ,VPBIM,DME,FRA,3,18,6,0930,0
RU681 ,VPBIM,DME,FRA,3,25,6,0930,0
RU681 ,VPBIM,DME,FRA,5,6,6,0935,0
RU681 ,VPBIM,DME,FRA,7,8,6,0935,0
RU681 ,VPBIM,DME,FRA,9,30,6,0935,0
RU681 ,VPBIM,DME,FRA,10,21,6,0935,0
RU681 ,VPBIM,DME,FRA,11,11,6,0925,0
RU681 ,VPBIM,DME,FRA,1,20,6,0925,1
RU681 ,VPBIM,SVO,FRA,7,28,6,0925,0
RU681 ,VPBIM,SVO,FRA,8,18,6,0925,0
RU681 ,VPBIM,SVO,FRA,9,22,6,0925,0
RU681 ,VPBIM,SVO,FRA,2,2,6,0920,1
RU681 ,VPBIM,SVO,FRA,3,9,6,0920,1
RU681 ,VPBIM,SVO,FRA,3,30,6,0920,0
RU681 ,VQBUU,DME,FRA,1,7,6,0930,1
RU681 ,VQBUU,DME,FRA,1,21,6,0930,0
RU681 ,VQBUU,DME,FRA,3,11,6,0930,0
RU681 ,VQBUU,DME,FRA,5,13,6,0935,0
RU681 ,VQBUU,DME,FRA,6,17,6,0935,0
RU681 ,VQBUU,DME,FRA,9,9,6,0935,0
RU681 ,VQBUU,DME,FRA,10,28,6,0935,0
RU681 ,VQBUU,SVO,FRA,7,14,6,0925,0
RU681 ,VQBUU,SVO,FRA,8,25,6,0925,0
RU681 ,VQBWW,DME,FRA,3,4,6,0930,0
RU681 ,VQBWW,DME,FRA,4,1,6,0935,0
RU681 ,VQBWW,DME,FRA,9,2,6,0935,1
RU681 ,VQBWW,DME,FRA,12,2,6,0925,1
RU681 ,VQBWW,DME,FRA,12,30,6,0925,0
RU681 ,VQBWW,DME,FRA,1,13,6,0925,0
RU681 ,VQBWW,SVO,FRA,12,16,6,0925,1
RU681 ,VQBWW,SVO,FRA,4,21,6,0925,1
RU681 ,VQBWW,SVO,FRA,5,5,6,0925,1
RU681 ,VQBWW,SVO,FRA,5,12,6,0925,1
RU681 ,VQBWW,SVO,FRA,6,30,6,0925,0
RU681 ,VQBWW,SVO,FRA,10,28,7,0520,1
RU681 ,VQBWW,SVO,FRA,11,10,6,0920,0
RU681 ,VQBWW,SVO,FRA,11,24,6,0920,1
RU681 ,VQBHE,DME,FRA,4,22,6,0935,1
RU681 ,VQBHE,DME,FRA,4,29,6,0935,0
RU681 ,VQBHE,DME,FRA,6,3,6,0935,0
RU681 ,VQBHE,DME,FRA,7,1,6,0935,0
RU681 ,VQBHE,DME,FRA,7,22,6,0935,0
RU681 ,VQBHE,DME,FRA,8,26,6,0935,0
RU681 ,VQBHE,DME,FRA,9,16,6,0935,0
RU681 ,VQBHE,DME,FRA,11,4,6,0925,0
RU681 ,VQBHE,DME,FRA,11,18,6,0925,0
RU681 ,VQBHE,DME,FRA,2,3,6,0925,1
RU681 ,VQBHE,DME,FRA,3,17,6,0925,0
RU681 ,VQBHE,DME,FRA,12,1,6,0920,1
RU681 ,VQBHE,SVO,FRA,6,16,6,0925,0
RU681 ,VQBHE,SVO,FRA,8,4,6,0925,0
RU681 ,VQBHE,SVO,FRA,9,1,6,0925,0
RU681 ,VQBHE,SVO,FRA,11,3,6,0920,0
RU681 ,VQBHE,SVO,FRA,11,17,6,0945,1
RU681 ,VQBIA,DME,FRA,2,18,6,0930,0
RU681 ,VQBIA,DME,FRA,4,8,6,0935,0
RU681 ,VQBIA,DME,FRA,5,20,6,0935,0
RU681 ,VQBIA,DME,FRA,5,27,6,0935,1
RU681 ,VQBIA,DME,FRA,11,25,6,0925,1
RU681 ,VQBIA,DME,FRA,1,27,6,0925,1
RU681 ,VQBIA,DME,FRA,2,17,6,0925,0
RU681 ,VQBIA,DME,FRA,3,10,6,0925,0
RU681 ,VQBIA,DME,FRA,3,31,6,0925,0
RU681 ,VQBIA,SVO,FRA,5,26,6,0925,1
RU681 ,VQBIA,SVO,FRA,6,9,6,0925,0
RU681 ,VQBIA,SVO,FRA,10,13,6,0925,0
RU681 ,VQBIA,SVO,FRA,12,8,6,0920,1
RU681 ,VQBIA,SVO,FRA,3,23,6,0920,0
RU681 ,VPBBL,DME,FRA,7,15,6,0935,0
RU681 ,VPBBL,SVO,FRA,7,7,6,0925,1
RU681 ,VPBBL,SVO,FRA,8,11,6,0950,0
RU681 ,VPBBP,SVO,FRA,9,29,6,0925,0
RU681 ,VPBBP,SVO,FRA,10,20,6,0925,1
RU681 ,VPBBP,SVO,FRA,1,12,6,0920,0
RU681 ,VPBBY,SVO,FRA,1,19,6,0920,0
RU681 ,VPBJS,SVO,FRA,3,16,6,0920,0
RU681 ,VQBFE,DME,FRA,8,19,6,0935,0
RU681 ,VQBFE,DME,FRA,7,21,6,0925,0
RU681 ,VQBFE,SVO,FRA,10,6,6,1025,0
RU681 ,VQBFU,SVO,FRA,4,28,6,0925,1
RU681 ,VQBGZ,DME,FRA,3,3,6,0925,0
RU681 ,VQBLQ,DME,FRA,7,29,6,0935,1
RU681 ,VQBLQ,SVO,FRA,12,15,6,0920,1
RU681 ,VQBRH,SVO,FRA,2,4,6,1035,0
RU681 ,VQBRJ,DME,FRA,12,9,6,0925,0
RU681 ,VQBRJ,SVO,FRA,4,7,6,0925,1
RU681 ,VQBRJ,SVO,FRA,12,22,6,0920,1
RU681 ,VQBVR,SVO,FRA,1,5,6,1230,1
RU681 ,VQBVR,SVO,FRA,2,16,6,0225,0
RU682 ,VPBIG,FRA,SVO,6,24,6,1555,0
RU682 ,VPBIG,FRA,SVO,9,23,6,1555,0
RU682 ,VPBIG,FRA,SVO,3,24,6,1555,1
RU682 ,VPBIG,FRA,SVO,9,8,6,1555,1
RU682 ,VPBIG,FRA,SVO,9,15,6,1555,0
RU682 ,VPBIK,FRA,SVO,2,25,6,1555,0
RU682 ,VPBIK,FRA,SVO,4,15,6,1555,0
RU682 ,VPBIK,FRA,SVO,6,10,6,1555,0
RU682 ,VPBIK,FRA,SVO,8,5,6,1555,0
RU682 ,VPBIK,FRA,SVO,10,14,6,1555,1
RU682 ,VPBIK,FRA,SVO,2,10,6,1555,1
RU682 ,VPBIK,FRA,SVO,5,19,6,1555,0
RU682 ,VPBIK,FRA,SVO,6,2,6,1555,0
