Flight#,TAIL_NUM,ORIGIN,DEST,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CRS_DEP_TIME,ARR_DEL15
RU312 ,VQBRJ,FRA,SVO,11,7,3,1810,1
RU312 ,VQBRJ,FRA,SVO,2,14,4,630,0
RU312 ,VQBVR,FRA,SVO,3,22,3,1820,1
RU312 ,VQBVR,FRA,SVO,5,10,3,1850,1
RU312 ,VQBVR,FRA,SVO,5,16,3,1820,0
RU312 ,VQBVR,FRA,SVO,8,8,3,1810,0
RU312 ,VQBVR,FRA,SVO,10,24,3,1820,1
RU3121 ,VPBBY,AMS,SVO,12,20,3,1900,0
RU315 ,VPBIG,DME,CDG,5,10,3,1025,0
RU315 ,VPBIG,DME,CDG,6,14,3,1025,0
RU315 ,VPBIG,DME,CDG,7,4,3,1010,0
RU315 ,VPBIM,DME,CDG,5,9,3,1010,0
RU315 ,VPBIM,DME,CDG,8,8,3,1010,0
RU315 ,VPBIM,DME,CDG,8,22,3,1010,0
RU315 ,VPBIM,DME,CDG,9,26,3,1010,1
RU315 ,VQBUU,DME,CDG,9,27,3,1025,0
RU315 ,VQBUU,DME,CDG,9,5,3,1010,0
RU315 ,VQBUU,DME,CDG,9,12,3,1010,0
RU315 ,VQBUU,SVO,CDG,9,19,3,1010,1
RU315 ,VQBWW,DME,CDG,8,1,3,1010,0
RU315 ,VQBWW,SVO,CDG,5,3,3,1125,0
RU315 ,VQBWW,SVO,CDG,5,30,3,1010,0
RU315 ,VQBWW,SVO,CDG,3,6,3,1030,1
RU315 ,VQBHE,DME,CDG,4,18,3,1010,0
RU315 ,VQBHE,DME,CDG,5,16,3,1010,0
RU315 ,VQBHE,DME,CDG,7,11,3,1010,0
RU315 ,VQBHE,SVO,CDG,1,4,3,1055,1
RU315 ,VQBIA,DME,CDG,6,13,3,1010,0
RU315 ,VQBIA,DME,CDG,10,31,3,1030,1
RU315 ,VQBIA,SVO,CDG,9,6,3,1025,1
RU315 ,VQBIA,SVO,CDG,2,27,3,1045,1
RU315 ,VPBBL,DME,CDG,1,11,3,1055,0
RU315 ,VPBBL,DME,CDG,3,22,3,1055,0
RU315 ,VPBBL,DME,CDG,10,4,3,1025,0
RU315 ,VPBBL,DME,CDG,11,8,3,1030,0
RU315 ,VPBBL,DME,CDG,1,31,3,1040,1
RU315 ,VPBBL,DME,CDG,11,7,3,810,1
RU315 ,VPBBL,DME,CDG,11,21,3,1030,1
RU315 ,VPBBL,SVO,CDG,1,9,3,1030,0
RU315 ,VPBBP,DME,CDG,7,12,3,1025,0
RU315 ,VPBBP,DME,CDG,12,20,3,1030,1
RU315 ,VPBBP,DME,CDG,6,27,3,1010,0
RU315 ,VPBBP,DME,CDG,7,25,3,1010,1
RU315 ,VPBBP,DME,CDG,12,5,3,1030,1
RU315 ,VPBBY,DME,CDG,2,20,3,1030,0
RU315 ,VQBFE,DME,CDG,3,29,3,1025,0
RU315 ,VQBFE,DME,CDG,8,16,3,1025,0
RU315 ,VQBFE,DME,CDG,11,1,3,1030,0
RU315 ,VQBFE,DME,CDG,11,29,3,1030,0
RU315 ,VQBFE,DME,CDG,1,24,3,1040,0
RU315 ,VQBFE,DME,CDG,3,7,3,1040,1
RU315 ,VQBFE,DME,CDG,1,30,3,1030,1
RU315 ,VQBFE,SVO,CDG,1,10,3,1010,1
RU315 ,VQBFU,DME,CDG,3,8,3,1055,1
RU315 ,VQBFU,DME,CDG,5,17,3,1025,1
RU315 ,VQBFU,DME,CDG,5,24,3,1025,0
RU315 ,VQBFU,DME,CDG,9,13,3,1025,1
RU315 ,VQBFU,DME,CDG,8,15,3,1010,1
RU315 ,VQBFU,SVO,CDG,3,27,3,1030,0
RU315 ,VQBGZ,DME,CDG,1,25,3,1055,0
RU315 ,VQBGZ,DME,CDG,3,15,3,1055,0
RU315 ,VQBGZ,DME,CDG,6,7,3,1025,0
RU315 ,VQBGZ,DME,CDG,6,21,3,1025,1
RU315 ,VQBGZ,DME,CDG,7,19,3,1025,0
RU315 ,VQBGZ,DME,CDG,9,20,3,1025,1
RU315 ,VQBGZ,DME,CDG,11,15,3,1030,1
RU315 ,VQBGZ,DME,CDG,2,7,3,1030,1
RU315 ,VQBGZ,DME,CDG,12,12,3,840,1
RU315 ,VQBGZ,SVO,CDG,1,16,3,1030,0
RU315 ,VQBLQ,DME,CDG,2,22,3,1055,0
RU315 ,VQBLQ,DME,CDG,3,1,3,1055,1
RU315 ,VQBLQ,DME,CDG,4,19,3,1025,0
RU315 ,VQBLQ,DME,CDG,4,26,3,1025,1
RU315 ,VQBLQ,DME,CDG,8,23,3,1025,1
RU315 ,VQBLQ,DME,CDG,8,29,3,1010,1
RU315 ,VQBLQ,DME,CDG,10,3,3,1010,1
RU315 ,VQBLQ,DME,CDG,11,28,3,1030,1
RU315 ,VQBLQ,DME,CDG,1,23,3,1030,0
RU315 ,VQBLQ,SVO,CDG,2,6,3,1045,1
RU315 ,VQBLQ,SVO,CDG,3,20,3,1030,0
RU315 ,VQBLR,DME,CDG,1,18,3,1055,0
RU315 ,VQBLR,DME,CDG,6,28,3,1025,0
RU315 ,VQBLR,DME,CDG,8,2,3,1025,0
RU315 ,VQBLR,DME,CDG,8,9,3,1025,0
RU315 ,VQBLR,DME,CDG,12,13,3,1030,1
RU315 ,VQBLR,DME,CDG,4,11,3,1010,0
RU315 ,VQBLR,DME,CDG,6,6,3,1010,1
RU315 ,VQBLR,DME,CDG,7,18,3,1010,1
RU315 ,VQBLR,SVO,CDG,2,8,3,1055,0
RU315 ,VQBRH,DME,CDG,2,15,3,1055,0
RU315 ,VQBRH,DME,CDG,10,11,3,1025,0
RU315 ,VQBRH,DME,CDG,10,18,3,1025,0
RU315 ,VQBRH,DME,CDG,1,17,3,1040,0
RU315 ,VQBRH,DME,CDG,2,14,3,1030,0
RU315 ,VQBRH,DME,CDG,3,28,3,1010,0
RU315 ,VQBRH,DME,CDG,4,4,3,1010,0
RU315 ,VQBRH,DME,CDG,4,25,3,1010,0
RU315 ,VQBRH,DME,CDG,6,20,3,1010,0
RU315 ,VQBRJ,DME,CDG,7,5,3,1025,0
RU315 ,VQBRJ,DME,CDG,8,30,3,1025,0
RU315 ,VQBRJ,DME,CDG,10,25,3,1025,0
RU315 ,VQBRJ,DME,CDG,12,6,3,1030,1
RU315 ,VQBRJ,DME,CDG,5,23,3,1010,0
RU315 ,VQBRJ,DME,CDG,10,24,3,1010,1
RU315 ,VQBRJ,DME,CDG,3,13,3,1030,0
RU315 ,VQBRJ,SVO,CDG,7,26,3,1020,1
RU315 ,VQBRJ,SVO,CDG,2,28,3,1030,0
RU315 ,VQBRJ,SVO,CDG,11,14,3,1030,0
RU315 ,VQBVR,DME,CDG,4,12,3,1025,0
RU315 ,VQBVR,DME,CDG,11,22,3,1030,0
RU315 ,VQBVR,DME,CDG,1,3,3,1040,0
RU315 ,VQBVR,DME,CDG,3,14,3,1040,0
RU315 ,VQBVR,DME,CDG,3,21,3,1040,1
RU315 ,VQBVR,DME,CDG,10,10,3,1010,0
RU315 ,VQBVR,DME,CDG,10,17,3,845,0
RU316 ,VPBIG,CDG,SVO,5,10,3,1640,0
RU316 ,VPBIG,CDG,SVO,6,14,3,1640,0
RU316 ,VPBIG,CDG,SVO,7,4,3,1640,0
RU316 ,VPBIM,CDG,SVO,8,8,3,1640,0
RU316 ,VPBIM,CDG,SVO,8,22,3,1640,0
RU316 ,VPBIM,CDG,SVO,9,26,3,1640,1
RU316 ,VQBUU,CDG,SVO,9,27,3,1640,0
RU316 ,VQBUU,CDG,SVO,9,5,3,1640,0
RU316 ,VQBUU,CDG,SVO,9,12,3,1640,0
RU316 ,VQBUU,CDG,SVO,9,19,3,1640,1
RU316 ,VQBWW,CDG,SVO,5,3,3,1730,0
RU316 ,VQBWW,CDG,SVO,5,30,3,1640,1
RU316 ,VQBWW,CDG,SVO,8,1,3,1640,0
RU316 ,VQBWW,CDG,SVO,3,6,3,1710,1
RU316 ,VQBHE,CDG,SVO,1,4,3,1740,0
RU316 ,VQBHE,CDG,SVO,4,18,3,1640,0
RU316 ,VQBHE,CDG,SVO,5,16,3,1640,0
RU316 ,VQBHE,CDG,SVO,7,11,3,1640,1
RU316 ,VQBIA,CDG,SVO,9,6,3,1640,1
RU316 ,VQBIA,CDG,SVO,6,13,3,1640,0
RU316 ,VQBIA,CDG,SVO,10,31,3,1710,0
RU316 ,VQBIA,CDG,SVO,2,27,3,1710,1
RU316 ,VPBBL,CDG,SVO,1,11,3,1740,0
RU316 ,VPBBL,CDG,SVO,3,22,3,1740,0
RU316 ,VPBBL,CDG,SVO,10,4,3,1640,0
RU316 ,VPBBL,CDG,SVO,11,8,3,1710,0
RU316 ,VPBBL,CDG,SVO,1,31,3,1710,1
RU316 ,VPBBL,CDG,SVO,5,9,3,1640,1
RU316 ,VPBBL,CDG,SVO,11,7,3,1450,1
RU316 ,VPBBL,CDG,SVO,11,21,3,1710,1
RU316 ,VPBBL,CDG,SVO,1,9,3,1710,0
RU316 ,VPBBP,CDG,SVO,7,12,3,1640,1
RU316 ,VPBBP,CDG,SVO,12,20,3,1710,1
RU316 ,VPBBP,CDG,SVO,6,27,3,1640,0
RU316 ,VPBBP,CDG,SVO,7,25,3,1640,1
RU316 ,VPBBP,CDG,SVO,12,5,3,1710,1
RU316 ,VPBBY,CDG,SVO,2,20,3,1710,0
RU316 ,VQBFE,CDG,SVO,3,29,3,1640,0
RU316 ,VQBFE,CDG,SVO,4,5,3,1700,0
RU316 ,VQBFE,CDG,SVO,8,16,3,1640,0
RU316 ,VQBFE,CDG,SVO,11,1,3,1710,0
RU316 ,VQBFE,CDG,SVO,11,29,3,1710,0
RU316 ,VQBFE,CDG,SVO,1,10,3,1710,0
RU316 ,VQBFE,CDG,SVO,1,24,3,1710,0
RU316 ,VQBFE,CDG,SVO,3,7,3,1710,1
RU316 ,VQBFE,CDG,SVO,1,30,3,1710,1
RU316 ,VQBFU,CDG,SVO,3,8,3,1740,0
RU316 ,VQBFU,CDG,SVO,5,17,3,1640,1
RU316 ,VQBFU,CDG,SVO,5,24,3,1640,0
RU316 ,VQBFU,CDG,SVO,5,31,3,1640,0
RU316 ,VQBFU,CDG,SVO,9,13,3,1640,1
RU316 ,VQBFU,CDG,SVO,8,15,3,1640,1
RU316 ,VQBFU,CDG,SVO,3,27,3,1710,0
RU316 ,VQBGZ,CDG,SVO,1,25,3,1740,1
RU316 ,VQBGZ,CDG,SVO,3,15,3,1740,0
RU316 ,VQBGZ,CDG,SVO,6,7,3,1640,0
RU316 ,VQBGZ,CDG,SVO,6,21,3,1640,1
RU316 ,VQBGZ,CDG,SVO,7,19,3,1640,0
RU316 ,VQBGZ,CDG,SVO,9,20,3,1640,1
RU316 ,VQBGZ,CDG,SVO,11,15,3,1710,1
RU316 ,VQBGZ,CDG,SVO,2,7,3,1710,1
RU316 ,VQBGZ,CDG,SVO,12,12,3,1520,0
RU316 ,VQBGZ,CDG,SVO,1,16,3,1710,0
RU316 ,VQBLQ,CDG,SVO,2,22,3,1740,0
RU316 ,VQBLQ,CDG,SVO,3,1,3,1740,0
RU316 ,VQBLQ,CDG,SVO,4,19,3,1640,0
RU316 ,VQBLQ,CDG,SVO,4,26,3,1640,1
RU316 ,VQBLQ,CDG,SVO,8,23,3,1640,1
RU316 ,VQBLQ,CDG,SVO,8,29,3,1640,1
RU316 ,VQBLQ,CDG,SVO,11,28,3,1710,1
RU316 ,VQBLQ,CDG,SVO,1,23,3,1710,1
RU316 ,VQBLQ,CDG,SVO,2,6,3,1710,1
RU316 ,VQBLQ,CDG,SVO,3,20,3,1710,0
RU316 ,VQBLR,CDG,SVO,1,18,3,1740,0
RU316 ,VQBLR,CDG,SVO,2,8,3,1740,0
RU316 ,VQBLR,CDG,SVO,6,28,3,1640,0
RU316 ,VQBLR,CDG,SVO,8,2,3,1640,1
RU316 ,VQBLR,CDG,SVO,8,9,3,1640,0
RU316 ,VQBLR,CDG,SVO,12,13,3,1710,1
RU316 ,VQBLR,CDG,SVO,4,11,3,1640,0
RU316 ,VQBLR,CDG,SVO,6,6,3,1640,1
RU316 ,VQBLR,CDG,SVO,7,18,3,1640,1
RU316 ,VQBRH,CDG,SVO,2,15,3,1740,0
RU316 ,VQBRH,CDG,SVO,10,11,3,1640,0
RU316 ,VQBRH,CDG,SVO,10,18,3,1640,1
RU316 ,VQBRH,CDG,SVO,1,17,3,1710,1
RU316 ,VQBRH,CDG,SVO,2,14,3,1710,0
RU316 ,VQBRH,CDG,SVO,3,28,3,1640,0
RU316 ,VQBRH,CDG,SVO,4,4,3,1640,0
RU316 ,VQBRH,CDG,SVO,4,25,3,1640,0
RU316 ,VQBRH,CDG,SVO,6,20,3,1640,0
RU316 ,VQBRJ,CDG,SVO,7,5,3,1640,0
RU316 ,VQBRJ,CDG,SVO,7,26,3,1640,1
RU316 ,VQBRJ,CDG,SVO,8,30,3,1640,0
RU316 ,VQBRJ,CDG,SVO,10,25,3,1640,0
RU316 ,VQBRJ,CDG,SVO,12,6,3,1710,1
RU316 ,VQBRJ,CDG,SVO,2,28,3,1710,1
RU316 ,VQBRJ,CDG,SVO,5,23,3,1640,0
RU316 ,VQBRJ,CDG,SVO,10,24,3,1640,1
RU316 ,VQBRJ,CDG,SVO,11,14,3,1710,0
RU316 ,VQBRJ,CDG,SVO,3,13,3,1710,0
RU316 ,VQBVR,CDG,SVO,4,12,3,1640,0
RU316 ,VQBVR,CDG,SVO,11,22,3,1710,0
RU316 ,VQBVR,CDG,SVO,1,3,3,1710,0
RU316 ,VQBVR,CDG,SVO,3,14,3,1710,0
RU316 ,VQBVR,CDG,SVO,3,21,3,1710,1
RU316 ,VQBVR,CDG,SVO,10,10,3,1640,1
RU316 ,VQBVR,CDG,SVO,10,17,3,1515,0
RU317 ,VPBIG,FRA,HEL,10,11,3,1650,0
RU317 ,VPBIK,FRA,HEL,10,25,3,1650,0
RU317 ,VPBIM,SVO,FRA,2,8,3,1045,0
RU317 ,VQBUU,SVO,FRA,10,4,3,1125,0
RU317 ,VQBWW,FRA,HEL,3,15,3,1635,0
RU317 ,VQBWW,FRA,HEL,6,14,3,1650,1
RU317 ,VQBWW,SVO,FRA,3,15,3,1045,0
RU317 ,VQBWW,SVO,FRA,6,14,3,1125,1
RU317 ,VQBIA,FRA,HEL,4,26,3,1650,1
RU317 ,VQBIA,FRA,HEL,6,28,3,1650,1
RU317 ,VQBIA,SVO,FRA,4,26,3,1125,1
RU317 ,VQBIA,SVO,FRA,6,28,3,1125,1
RU317 ,VQBIA,SVO,FRA,9,13,3,1125,0
RU317 ,VPBBP,DME,HHN,11,15,3,1335,0
RU317 ,VPBBP,FRA,HEL,6,7,3,1650,0
RU317 ,VPBBP,FRA,HEL,9,13,3,1650,1
RU317 ,VPBBP,SVO,FRA,6,7,3,1125,0
RU317 ,VPBBY,DME,HHN,11,1,3,1320,0
RU317 ,VPBBY,DME,HHN,11,22,3,1335,0
RU317 ,VQBFE,SVO,FRA,8,23,3,1125,1
RU317 ,VQBFU,SVO,FRA,10,25,3,1125,1
RU317 ,VQBLQ,DME,HHN,11,29,3,1335,0
RU317 ,VQBLQ,FRA,HEL,1,25,3,1635,0
RU317 ,VQBLQ,FRA,HEL,7,5,3,1650,0
RU317 ,VQBLQ,SVO,FRA,1,25,3,1045,0
RU317 ,VQBLQ,SVO,FRA,7,5,3,1125,0
RU317 ,VQBRH,FRA,HEL,7,19,3,1650,1
RU317 ,VQBRH,SVO,FRA,7,19,3,1125,0
RU317 ,VQBVR,FRA,HEL,8,23,3,1650,1
RU317 ,VQBVR,FRA,HEL,10,4,3,1650,0
RU318 ,VPBIG,HEL,SVO,10,11,3,2125,0
RU318 ,VPBIK,HEL,SVO,10,25,3,2125,0
RU318 ,VQBWW,HEL,SVO,3,15,3,2110,0
RU318 ,VQBWW,HEL,SVO,6,14,3,2125,1
RU318 ,VQBIA,HEL,SVO,4,26,3,2125,0
RU318 ,VQBIA,HEL,SVO,6,28,3,2125,1
RU318 ,VPBBP,HEL,SVO,6,7,3,2125,0
RU318 ,VPBBP,HEL,SVO,9,13,3,2125,0
RU318 ,VPBBP,HHN,SVO,11,15,3,1935,0
RU318 ,VPBBY,HHN,SVO,11,1,3,1920,0
RU318 ,VPBBY,HHN,SVO,11,22,3,1935,0
RU318 ,VQBLQ,HEL,SVO,1,25,3,2120,0
RU318 ,VQBLQ,HEL,SVO,7,5,3,2125,0
RU318 ,VQBLQ,HHN,SVO,11,29,3,1935,0
RU318 ,VQBRH,HEL,SVO,7,19,3,2125,1
RU318 ,VQBVR,HEL,SVO,8,23,3,2125,1
RU318 ,VQBVR,HEL,SVO,10,4,3,2125,0
RU319 ,VPBIK,SVO,PVG,11,2,4,520,0
RU319 ,VQBWW,SVO,PVG,11,23,4,730,0
RU319 ,VQBHE,SVO,PVG,11,9,4,1510,0
RU319 ,VQBIA,SVO,PVG,11,23,5,905,1
RU319 ,VPBBL,SVO,PVG,2,7,3,915,1
RU319 ,VPBBL,SVO,PVG,3,14,3,915,0
RU319 ,VPBBP,SVO,PVG,7,27,4,815,0
RU319 ,VPBBP,SVO,PVG,3,7,3,915,1
RU319 ,VQBGZ,SVO,PVG,1,6,5,920,1
RU319 ,VQBGZ,SVO,PVG,1,17,3,915,0
RU319 ,VQBGZ,SVO,PVG,2,14,3,915,1
RU319 ,VQBGZ,SVO,PVG,3,21,3,915,1
RU319 ,VQBGZ,SVO,PVG,1,10,4,705,0
RU319 ,VQBLQ,SVO,PVG,1,24,3,915,1
RU319 ,VQBLR,SVO,PVG,1,31,3,915,1
RU319 ,VQBLR,SVO,PVG,2,28,3,815,0
RU319 ,VQBRH,SVO,PVG,1,13,5,920,1
RU319 ,VQBRH,SVO,PVG,12,8,5,915,1
RU319 ,VQBRJ,SVO,PVG,1,20,5,920,0
RU319 ,VQBRJ,SVO,PVG,1,31,4,635,0
RU320 ,VPBIK,PVG,SVO,11,3,5,200,0
RU320 ,VPBIK,PVG,SVO,3,14,3,1905,1
RU320 ,VQBUU,PVG,SVO,11,9,4,2100,0
RU320 ,VQBWW,PVG,SVO,11,23,4,1900,1
RU320 ,VQBHE,PVG,SVO,3,7,3,2000,0
RU320 ,VQBGZ,PVG,SVO,1,6,5,2100,1
RU320 ,VQBGZ,PVG,SVO,3,20,2,2200,1
RU320 ,VQBLR,PVG,SVO,2,28,3,2000,0
RU320 ,VQBRH,PVG,SVO,1,13,5,2100,0
RU320 ,VQBRH,PVG,SVO,12,8,5,2100,0
RU320 ,VQBRJ,PVG,SVO,1,20,5,2100,0
RU321 ,VPBIG,SVO,PEK,5,9,3,1020,0
RU321 ,VPBIK,SVO,PEK,2,7,3,1015,1
RU321 ,VPBIK,SVO,PEK,6,27,3,1020,0
RU321 ,VPBIK,SVO,PEK,7,18,3,1020,0
RU321 ,VPBIM,SVO,PEK,2,10,5,1030,0
RU321 ,VPBIM,SVO,PEK,9,27,3,1020,0
RU321 ,VPBIM,SVO,PEK,7,11,3,1020,1
RU321 ,VPBIM,SVO,PEK,10,3,3,1020,0
RU321 ,VQBUU,SVO,PEK,5,16,3,1020,0
RU321 ,VQBWW,SVO,PEK,8,23,3,1020,1
RU321 ,VQBWW,SVO,PEK,9,20,3,1020,0
RU321 ,VQBHE,SVO,PEK,2,15,3,1030,1
RU321 ,VQBHE,SVO,PEK,8,8,3,1015,0
RU321 ,VQBHE,SVO,PEK,11,28,3,1015,1
RU321 ,VQBIA,SVO,PEK,4,25,3,1020,0
RU321 ,VQBIA,SVO,PEK,7,4,3,1020,0
RU321 ,VPBBL,SVO,PEK,4,19,3,1020,0
RU321 ,VPBBL,SVO,PEK,4,26,3,1020,0
RU321 ,VPBBL,SVO,PEK,12,20,3,1015,1
RU321 ,VPBBL,SVO,PEK,1,24,3,1015,0
RU321 ,VPBBL,SVO,PEK,5,23,3,1020,1
RU321 ,VPBBL,SVO,PEK,9,12,3,1020,0
RU321 ,VPBBL,SVO,PEK,10,24,3,1050,0
RU321 ,VPBBL,SVO,PEK,3,6,3,1015,0
RU321 ,VPBBP,SVO,PEK,6,21,3,1020,0
RU321 ,VPBBP,SVO,PEK,7,26,3,1020,0
RU321 ,VPBBP,SVO,PEK,11,1,3,1015,0
RU321 ,VPBBP,SVO,PEK,11,29,3,1015,1
RU321 ,VPBBP,SVO,PEK,4,18,3,1020,0
RU321 ,VPBBP,SVO,PEK,6,6,3,1020,1
RU321 ,VPBBP,SVO,PEK,11,14,3,1015,1
RU321 ,VPBBP,SVO,PEK,12,5,3,1055,1
RU321 ,VPBBP,SVO,PEK,1,23,3,1055,0
RU321 ,VPBBY,SVO,PEK,4,11,3,1020,1
RU321 ,VPBBY,SVO,PEK,9,19,3,1020,1
RU321 ,VPBBY,SVO,PEK,2,6,3,1015,0
RU321 ,VPBBY,SVO,PEK,3,20,3,1015,0
RU321 ,VQBFE,SVO,PEK,1,11,3,1030,0
RU321 ,VQBFE,SVO,PEK,3,1,3,1030,1
RU321 ,VQBFE,SVO,PEK,3,22,3,1030,0
RU321 ,VQBFE,SVO,PEK,9,6,3,1020,1
RU321 ,VQBFE,SVO,PEK,11,15,3,1015,1
RU321 ,VQBFE,SVO,PEK,7,25,3,1020,0
RU321 ,VQBFE,SVO,PEK,8,22,3,1030,0
RU321 ,VQBFE,SVO,PEK,8,29,3,1130,0
RU321 ,VQBFE,SVO,PEK,11,21,3,1045,1
RU321 ,VQBFE,SVO,PEK,2,20,3,1015,0
RU321 ,VQBFE,SVO,PEK,3,13,3,1015,1
RU321 ,VQBFU,DME,PEK,10,12,5,1020,0
RU321 ,VQBFU,SVO,PEK,1,18,3,1030,1
RU321 ,VQBFU,SVO,PEK,6,7,3,1020,0
RU321 ,VQBFU,SVO,PEK,1,17,3,1015,0
RU321 ,VQBFU,SVO,PEK,3,7,3,1010,0
RU321 ,VQBFU,SVO,PEK,4,4,3,1020,1
RU321 ,VQBFU,SVO,PEK,9,26,3,1020,1
RU321 ,VQBGZ,SVO,PEK,7,5,3,1020,1
RU321 ,VQBGZ,SVO,PEK,7,19,3,1020,1
RU321 ,VQBGZ,SVO,PEK,8,2,3,1020,0
RU321 ,VQBGZ,SVO,PEK,12,6,3,1015,1
RU321 ,VQBGZ,SVO,PEK,1,10,3,1015,0
RU321 ,VQBGZ,SVO,PEK,12,27,4,925,0
RU321 ,VQBGZ,SVO,PEK,3,27,3,1015,0
RU321 ,VQBLQ,SVO,PEK,3,15,3,1030,1
RU321 ,VQBLQ,SVO,PEK,5,10,3,1020,0
RU321 ,VQBLQ,SVO,PEK,5,17,3,1020,1
RU321 ,VQBLQ,SVO,PEK,10,25,3,1020,0
RU321 ,VQBLQ,SVO,PEK,11,8,3,1015,0
RU321 ,VQBLQ,SVO,PEK,12,13,3,1015,1
RU321 ,VQBLQ,SVO,PEK,3,21,3,1015,0
RU321 ,VQBLQ,SVO,PEK,5,2,3,1020,0
RU321 ,VQBLQ,SVO,PEK,8,15,3,1020,0
RU321 ,VQBLQ,SVO,PEK,1,17,4,925,0
RU321 ,VQBLR,SVO,PEK,3,29,3,1020,1
RU321 ,VQBLR,SVO,PEK,4,12,3,1020,0
RU321 ,VQBLR,SVO,PEK,5,24,3,1020,0
RU321 ,VQBLR,SVO,PEK,5,31,3,1020,0
RU321 ,VQBLR,SVO,PEK,6,14,3,1020,0
RU321 ,VQBLR,SVO,PEK,10,18,3,1020,0
RU321 ,VQBLR,SVO,PEK,11,7,3,1045,0
RU321 ,VQBRH,SVO,PEK,4,5,3,1020,0
RU321 ,VQBRH,SVO,PEK,7,12,3,1020,0
RU321 ,VQBRH,SVO,PEK,9,13,3,1020,1
RU321 ,VQBRH,SVO,PEK,3,14,3,1015,1
RU321 ,VQBRH,SVO,PEK,5,30,3,1020,1
RU321 ,VQBRH,SVO,PEK,1,30,3,1055,0
RU321 ,VQBRJ,SVO,PEK,1,25,3,1030,0
RU321 ,VQBRJ,SVO,PEK,8,16,3,1020,1
RU321 ,VQBRJ,SVO,PEK,11,22,3,1015,1
RU321 ,VQBRJ,SVO,PEK,1,31,3,1015,1
RU321 ,VQBRJ,SVO,PEK,3,28,3,1020,0
RU321 ,VQBRJ,SVO,PEK,6,20,3,1020,0
RU321 ,VQBRJ,SVO,PEK,8,1,3,1035,1
RU321 ,VQBRJ,SVO,PEK,9,5,3,1005,1
RU321 ,VQBRJ,SVO,PEK,10,17,3,1035,1
RU321 ,VQBRJ,SVO,PEK,10,31,3,1015,0
RU321 ,VQBRJ,SVO,PEK,12,12,3,1015,1
RU321 ,VQBVR,SVO,PEK,2,22,3,1030,0
RU321 ,VQBVR,SVO,PEK,3,8,3,1030,0
RU321 ,VQBVR,SVO,PEK,5,3,3,1020,0
RU321 ,VQBVR,SVO,PEK,6,28,3,1020,0
RU321 ,VQBVR,SVO,PEK,8,9,3,1020,0
RU321 ,VQBVR,SVO,PEK,2,14,3,1015,1
RU321 ,VQBVR,SVO,PEK,6,13,3,1020,1
RU321 ,VQBVR,SVO,PEK,1,9,3,1015,0
RU321 ,VQBVR,SVO,PEK,2,27,3,1025,0
RU322 ,VPBIG,PEK,SVO,5,9,3,2100,0
RU322 ,VPBIK,PEK,SVO,2,7,3,2100,1
RU322 ,VPBIK,PEK,SVO,6,27,3,2100,0
RU322 ,VPBIK,PEK,SVO,7,18,3,2200,1
RU322 ,VPBIM,PEK,DME,2,10,5,2100,0
RU322 ,VPBIM,PEK,SVO,9,27,3,2100,0
RU322 ,VPBIM,PEK,SVO,7,11,3,2100,0
RU322 ,VPBIM,PEK,SVO,10,3,3,2100,0
RU322 ,VQBUU,PEK,SVO,5,16,3,2100,0
RU322 ,VQBWW,PEK,SVO,8,23,3,2100,1
RU322 ,VQBWW,PEK,SVO,9,20,3,2100,0
RU322 ,VQBHE,PEK,SVO,2,15,3,2100,1
RU322 ,VQBHE,PEK,SVO,8,8,3,2055,0
RU322 ,VQBHE,PEK,SVO,11,28,3,2100,1
RU322 ,VQBIA,PEK,SVO,4,25,3,2100,0
RU322 ,VQBIA,PEK,SVO,7,4,3,2100,0
RU322 ,VPBBL,PEK,SVO,4,19,3,2100,0
RU322 ,VPBBL,PEK,SVO,4,26,3,2100,0
RU322 ,VPBBL,PEK,SVO,12,20,3,2100,1
RU322 ,VPBBL,PEK,SVO,1,24,3,2100,0
RU322 ,VPBBL,PEK,SVO,5,23,3,2100,1
RU322 ,VPBBL,PEK,SVO,9,12,3,2100,0
RU322 ,VPBBL,PEK,SVO,10,24,3,2130,0
RU322 ,VPBBL,PEK,SVO,3,6,3,2100,0
RU322 ,VPBBP,PEK,SVO,6,21,3,2100,0
RU322 ,VPBBP,PEK,SVO,7,26,3,2100,1
RU322 ,VPBBP,PEK,SVO,10,11,3,2100,0
RU322 ,VPBBP,PEK,SVO,11,1,3,2100,0
RU322 ,VPBBP,PEK,SVO,11,29,3,2100,1
RU322 ,VPBBP,PEK,SVO,4,18,3,2100,0
RU322 ,VPBBP,PEK,SVO,6,6,3,2100,1
RU322 ,VPBBP,PEK,SVO,11,14,3,2100,1
RU322 ,VPBBP,PEK,SVO,12,5,3,2140,1
RU322 ,VPBBP,PEK,SVO,1,23,3,2140,0
RU322 ,VPBBY,PEK,SVO,4,11,3,2100,1
RU322 ,VPBBY,PEK,SVO,9,19,3,2100,1
RU322 ,VPBBY,PEK,SVO,2,6,3,2100,0
RU322 ,VPBBY,PEK,SVO,3,20,3,2100,0
RU322 ,VQBFE,PEK,SVO,1,11,3,2100,1
RU322 ,VQBFE,PEK,SVO,3,1,3,2100,1
RU322 ,VQBFE,PEK,SVO,3,22,3,2100,0
RU322 ,VQBFE,PEK,SVO,9,6,3,2100,1
RU322 ,VQBFE,PEK,SVO,11,15,3,2100,1
