YEAR;QUARTER;MONTH;DAY_OF_MONTH;DAY_OF_WEEK;UNIQUE_CARRIER;TAIL_NUM;FL_NUM;ORIGIN;DEST;CRS_DEP_TIME;DEP_TIME;DEP_DELAY;CRS_ARR_TIME;ARR_TIME;ARR_DELAY;DEP_DEL15;ARR_DEL15;CANCELLED;DIVERTED;CRS_ELAPSED_TIME;ACTUAL_ELAPSED_TIME;DISTANCE
2017;4;11;1;3;RU;VQBWW;RU356 ;TPE;HAN;1800;1800;0;2140;2127;-13;0;0;0;0;220;207;1687
2017;4;11;8;3;RU;VQBWW;RU356 ;TPE;HAN;1800;1720;-40;2140;2116;-24;0;0;0;0;220;236;1687
2017;4;12;13;3;RU;VQBWW;RU356 ;TPE;HAN;1800;0030;390;2110;0435;445;1;1;0;0;190;245;1457
2018;1;1;3;3;RU;VQBWW;RU356 ;TPE;HAN;1800;1735;-25;2125;2117;-8;0;0;0;0;205;222;1572
2018;1;2;28;3;RU;VQBWW;RU356 ;TPE;HAN;1800;0135;-2425;2125;0540;-2385;0;0;0;0;205;245;1572
2018;2;6;6;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1553;-42;2000;1948;-12;0;0;0;0;205;235;1572
2018;2;6;27;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1617;-18;2000;2002;2;0;0;0;0;205;225;1572
2018;4;10;17;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1935;180;2000;2301;181;1;1;0;0;205;206;1572
2018;4;11;14;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1615;-20;2000;2010;10;0;0;0;0;205;235;1572
2019;1;2;20;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1816;101;2010;2152;102;1;1;0;0;215;216;1648
2019;1;3;13;3;RU;VQBWW;RU356 ;TPE;HAN;1635;1643;8;2010;2024;14;0;0;0;0;215;221;1648
2017;2;4;12;3;RU;VQBHE;RU356 ;HAN;SVO;2130;2221;51;0710;0805;55;1;1;0;0;580;584;4447
2017;3;8;30;3;RU;VQBHE;RU356 ;HAN;SVO;2130;2145;15;0710;0721;11;0;0;0;0;580;576;4447
2017;4;10;4;3;RU;VQBHE;RU356 ;HAN;SVO;2130;2110;-20;0710;0650;-20;0;0;0;0;580;580;4447
2017;4;10;18;3;RU;VQBHE;RU356 ;HAN;SVO;2130;2116;-14;0710;0731;21;0;1;0;0;580;615;4447
2017;4;11;22;3;RU;VQBHE;RU356 ;HAN;SVO;2340;2341;1;0950;0951;1;0;0;0;0;610;610;4677
2018;1;1;24;3;RU;VQBHE;RU356 ;HAN;SVO;2325;0448;323;0825;1438;373;1;1;0;0;540;590;4140
2018;1;2;14;3;RU;VQBHE;RU356 ;HAN;SVO;2325;2314;-11;0825;0857;32;0;1;0;0;540;583;4140
2018;2;4;4;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2145;-15;0700;0745;45;0;1;0;0;540;600;4140
2018;2;4;25;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2130;-30;0700;0824;84;0;1;0;0;540;654;4140
2018;2;5;30;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2158;-2;0700;0718;18;0;1;0;0;540;560;4140
2018;2;6;13;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2154;-6;0700;0809;69;0;1;0;0;540;615;4140
2018;2;6;20;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2204;4;0700;0754;54;0;1;0;0;540;590;4140
2018;3;7;4;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2345;105;0700;1005;185;1;1;0;0;540;620;4140
2018;3;7;18;3;RU;VQBHE;RU356 ;HAN;SVO;2200;0401;361;0700;1336;396;1;1;0;0;540;575;4140
2018;3;8;1;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2200;0;0700;0745;45;0;1;0;0;540;585;4140
2018;3;8;15;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2150;-10;0700;0740;40;0;1;0;0;540;590;4140
2018;3;9;12;3;RU;VQBHE;RU356 ;HAN;SVO;2200;2305;65;0700;0911;131;1;1;0;0;540;606;4140
2018;4;12;19;3;RU;VQBHE;RU356 ;HAN;SVO;2150;2132;-18;0815;0827;12;0;0;0;0;625;655;4792
2019;1;1;16;3;RU;VQBHE;RU356 ;HAN;SVO;2140;2200;20;0805;0831;26;1;1;0;0;625;631;4792
2017;2;4;12;3;RU;VQBHE;RU356 ;TPE;HAN;1540;1629;49;1835;2019;104;1;1;0;0;175;230;1342
2017;3;8;30;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1647;12;1930;2007;37;0;1;0;0;175;200;1342
2017;4;10;4;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1622;-13;1930;1952;22;0;1;0;0;175;210;1342
2017;4;10;18;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1625;-10;1930;2004;34;0;1;0;0;175;219;1342
2017;4;11;22;3;RU;VQBHE;RU356 ;TPE;HAN;1800;1825;25;2140;2159;19;1;1;0;0;220;214;1687
2018;1;1;24;3;RU;VQBHE;RU356 ;TPE;HAN;1800;2050;170;2125;0031;186;1;1;0;0;205;221;1572
2018;1;2;14;3;RU;VQBHE;RU356 ;TPE;HAN;1800;1800;0;2125;2135;10;0;0;0;0;205;215;1572
2018;2;4;4;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1540;-55;2000;1939;-21;0;0;0;0;205;239;1572
2018;2;4;25;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1600;-35;2000;2000;0;0;0;0;0;205;240;1572
2018;2;5;30;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1625;-10;2000;1937;-23;0;0;0;0;205;192;1572
2018;2;6;13;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1616;-19;2000;1956;-4;0;0;0;0;205;220;1572
2018;2;6;20;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1631;-4;2000;1941;-19;0;0;0;0;205;190;1572
2018;3;7;4;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1825;110;2000;2215;135;1;1;0;0;205;230;1572
2018;3;7;18;3;RU;VQBHE;RU356 ;TPE;HAN;1635;2252;377;2000;0236;396;1;1;0;0;205;224;1572
2018;3;8;1;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1630;-5;2000;1945;-15;0;0;0;0;205;195;1572
2018;3;8;15;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1535;-60;2000;2000;0;0;0;0;0;205;265;1572
2018;3;9;12;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1550;-45;2000;2008;8;0;0;0;0;205;258;1572
2018;4;12;19;3;RU;VQBHE;RU356 ;TPE;HAN;1635;1615;-20;2010;2000;-10;0;0;0;0;215;225;1648
2019;1;1;16;3;RU;VQBHE;RU356 ;TPE;HAN;1625;1625;0;2000;2043;43;0;1;0;0;215;258;1648
2017;3;8;23;3;RU;VQBIA;RU356 ;HAN;SVO;2130;2120;-10;0710;0726;16;0;1;0;0;580;606;4447
2017;3;9;20;3;RU;VQBIA;RU356 ;HAN;SVO;2130;2300;90;0710;0915;125;1;1;0;0;580;615;4447
2018;1;3;21;3;RU;VQBIA;RU356 ;HAN;SVO;2325;2325;0;0825;1028;123;0;1;0;0;540;663;4140
2018;1;3;28;3;RU;VQBIA;RU356 ;HAN;SVO;2200;2204;4;0700;0801;61;0;1;0;0;540;597;4140
2018;2;5;16;3;RU;VQBIA;RU356 ;HAN;SVO;2200;2200;0;0700;0742;42;0;1;0;0;540;582;4140
2018;4;11;7;3;RU;VQBIA;RU356 ;HAN;SVO;2140;2207;27;0705;0902;117;1;1;0;0;565;655;4332
2018;4;12;12;3;RU;VQBIA;RU356 ;HAN;SVO;2150;2253;63;0815;0856;41;1;1;0;0;625;603;4792
2017;3;8;23;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1632;-3;1930;1952;22;0;1;0;0;175;200;1342
2017;3;9;20;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1734;59;1930;2054;84;1;1;0;0;175;200;1342
2018;1;3;21;3;RU;VQBIA;RU356 ;TPE;HAN;1800;1815;15;2125;2156;31;0;1;0;0;205;221;1572
2018;1;3;28;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1620;-15;2000;1944;-16;0;0;0;0;205;204;1572
2018;2;5;16;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1624;-11;2000;1929;-31;0;0;0;0;205;185;1572
2018;4;11;7;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1647;12;2000;2045;45;0;1;0;0;205;238;1572
2018;4;12;12;3;RU;VQBIA;RU356 ;TPE;HAN;1635;1638;3;2010;2026;16;0;1;0;0;215;228;1648
2019;1;3;6;3;RU;VPBBP;RU356 ;HAN;SVO;2150;0325;335;0815;1340;325;1;1;0;0;625;615;4792
2019;1;3;6;3;RU;VPBBP;RU356 ;TPE;HAN;1635;1645;10;2010;2045;35;0;1;0;0;215;240;1648
2019;1;3;27;3;RU;VQBFE;RU356 ;HAN;SVO;2150;2231;41;0815;0909;54;1;1;0;0;625;638;4792
2019;1;3;27;3;RU;VQBFE;RU356 ;TPE;HAN;1635;1621;-14;2010;2026;16;0;1;0;0;215;245;1648
2019;1;3;20;3;RU;VQBGZ;RU356 ;TPE;HAN;1715;1653;-22;2050;2019;-31;0;0;0;0;215;206;1648
2019;1;3;20;3;RU;VQBGZ;RU3561 ;HAN;HKG;2235;2210;-25;0040;0005;-35;0;0;0;0;125;115;958
2017;1;2;9;4;RU;VPBIG;RU357 ;SVO;PVG;0825;0710;-75;1705;1600;-65;0;0;0;0;520;530;3987
2018;2;4;4;3;RU;VPBIG;RU357 ;SVO;PVG;0910;0954;44;1800;1842;42;1;1;0;0;530;528;4063
2019;1;3;13;3;RU;VPBIG;RU357 ;SVO;PVG;0905;0900;-5;1800;1730;-30;0;0;0;0;535;510;4102
2019;1;3;27;3;RU;VPBIG;RU357 ;SVO;PVG;0905;0850;-15;1800;1722;-38;0;0;0;0;535;512;4102
2017;2;4;26;3;RU;VPBIK;RU357 ;DME;PVG;0910;0910;0;1800;1800;0;0;0;0;0;530;530;4063
2017;1;3;1;3;RU;VPBIK;RU357 ;OVB;PVG;1350;1346;-4;1900;1946;46;0;1;0;0;310;360;2377
2017;3;7;26;3;RU;VPBIK;RU357 ;SVO;PVG;0910;0902;-8;1800;1802;2;0;0;0;0;530;540;4063
2019;1;2;27;3;RU;VPBIK;RU357 ;SVO;PVG;0905;0940;35;1800;1832;32;1;1;0;0;535;532;4102
2019;1;3;6;3;RU;VPBIK;RU357 ;SVO;PVG;0905;0916;11;1800;1807;7;0;0;0;0;535;531;4102
2019;1;3;20;3;RU;VPBIK;RU357 ;SVO;PVG;0905;0807;-58;1800;1709;-51;0;0;0;0;535;542;4102
2017;2;6;28;3;RU;VQBUU;RU357 ;DME;PVG;0910;1037;87;1800;1939;99;1;1;0;0;530;542;4063
2017;3;9;20;3;RU;VQBUU;RU357 ;DME;PVG;0910;0338;1108;1800;1215;1095;1;1;0;0;530;517;4063
2017;1;2;1;3;RU;VQBUU;RU357 ;SVO;PVG;0920;0850;-30;1800;1749;-11;0;0;0;0;520;539;3987
2017;2;4;12;3;RU;VQBUU;RU357 ;SVO;PVG;0910;0855;-15;1800;1736;-24;0;0;0;0;530;521;4063
2018;1;1;10;3;RU;VQBUU;RU357 ;SVO;PVG;0915;1112;117;1800;2018;138;1;1;0;0;525;546;4025
2018;4;11;7;3;RU;VQBWW;RU357 ;SVO;PVG;0905;2053;708;1800;0506;666;1;1;0;0;535;493;4102
2017;2;5;10;3;RU;VQBHE;RU357 ;SVO;PVG;0910;0914;4;1800;1739;-21;0;0;0;0;530;505;4063
2017;2;6;7;3;RU;VQBHE;RU357 ;SVO;PVG;0910;0900;-10;1800;1748;-12;0;0;0;0;530;528;4063
2017;4;10;11;3;RU;VQBHE;RU357 ;SVO;PVG;0910;0901;-9;1800;1800;0;0;0;0;0;530;539;4063
2017;3;8;2;3;RU;VPBBL;RU357 ;DME;PVG;0910;0900;-10;1800;1750;-10;0;0;0;0;530;530;4063
2017;2;5;17;3;RU;VPBBL;RU357 ;SVO;PVG;0910;0911;1;1800;1737;-23;0;0;0;0;530;506;4063
2017;3;7;19;3;RU;VPBBL;RU357 ;SVO;PVG;0910;0820;-50;1800;1658;-62;0;0;0;0;530;518;4063
2017;4;10;18;3;RU;VPBBL;RU357 ;SVO;PVG;0910;0856;-14;1800;1723;-37;0;0;0;0;530;507;4063
2017;4;10;25;3;RU;VPBBL;RU357 ;SVO;PVG;0910;0823;-47;1800;1718;-42;0;0;0;0;530;535;4063
2017;4;12;13;3;RU;VPBBL;RU357 ;SVO;PVG;0915;1037;82;1800;1916;76;1;1;0;0;525;519;4025
2018;2;4;11;3;RU;VPBBL;RU357 ;SVO;PVG;0910;0902;-8;1800;1732;-28;0;0;0;0;530;510;4063
2018;3;8;8;3;RU;VPBBL;RU357 ;SVO;PVG;1925;1920;-5;0415;0417;2;0;0;0;0;530;537;4063
2018;4;12;12;3;RU;VPBBL;RU357 ;SVO;PVG;0905;1815;550;1800;0255;535;1;1;0;0;535;520;4102
2017;2;4;19;3;RU;VPBBP;RU357 ;SVO;PVG;0910;0856;-14;1800;1721;-39;0;0;0;0;530;505;4063
2017;4;10;4;3;RU;VPBBP;RU357 ;SVO;PVG;0910;0908;-2;1800;1757;-3;0;0;0;0;530;529;4063
2018;4;10;24;3;RU;VPBBP;RU357 ;SVO;PVG;0930;2351;861;1820;0824;844;1;1;0;0;530;513;4063
2018;2;6;20;3;RU;VPBBY;RU357 ;SVO;PVG;0910;1821;551;1800;0256;536;1;1;0;0;530;515;4063
2018;4;10;31;3;RU;VPBBY;RU357 ;SVO;PVG;0905;1429;324;1800;2311;311;1;1;0;0;535;522;4102
2017;1;1;25;3;RU;VQBFE;RU357 ;SVO;PVG;0920;2151;751;1800;0616;736;1;1;0;0;520;505;3987
2017;1;2;15;3;RU;VQBFE;RU357 ;SVO;PVG;0920;0911;-9;1800;1745;-15;0;0;0;0;520;514;3987
2017;2;5;24;3;RU;VQBFE;RU357 ;SVO;PVG;0910;0907;-3;1800;1808;8;0;0;0;0;530;541;4063
2017;4;12;6;3;RU;VQBFE;RU357 ;SVO;PVG;0915;0955;40;1800;1910;70;1;1;0;0;525;555;4025
2018;2;4;25;3;RU;VQBFE;RU357 ;SVO;PVG;0910;1755;525;1800;0240;520;1;1;0;0;530;525;4063
2018;2;5;23;3;RU;VQBFE;RU357 ;SVO;PVG;0910;1639;449;1800;0139;459;1;1;0;0;530;540;4063
2018;3;7;4;3;RU;VQBFE;RU357 ;SVO;PVG;1910;1900;-10;0400;0400;0;0;0;0;0;530;540;4063
2018;3;7;11;3;RU;VQBFE;RU357 ;SVO;PVG;1910;1903;-7;0400;0408;8;0;0;0;0;530;545;4063
2018;3;7;18;3;RU;VQBFE;RU357 ;SVO;PVG;0910;0910;0;1800;1835;35;0;1;0;0;530;565;4063
2018;3;8;30;4;RU;VQBFE;RU357 ;SVO;PVG;0715;0910;115;1605;1748;103;1;1;0;0;530;518;4063
2018;4;12;25;2;RU;VQBFE;RU357 ;SVX;PVG;1430;1120;1250;2130;1814;1244;1;1;0;0;420;414;3220
2017;4;11;1;3;RU;VQBFU;RU357 ;SVO;PVG;0915;0816;-59;1800;1711;-49;0;0;0;0;525;535;4025
2017;4;11;8;3;RU;VQBFU;RU357 ;SVO;PVG;0915;0855;-20;1800;1725;-35;0;0;0;0;525;510;4025
2017;4;11;22;3;RU;VQBFU;RU357 ;SVO;PVG;0915;0830;-45;1800;1736;-24;0;0;0;0;525;546;4025
2018;3;9;12;3;RU;VQBFU;RU357 ;SVO;PVG;1925;1920;-5;0415;0357;-18;0;0;0;0;530;517;4063
2018;3;9;19;3;RU;VQBFU;RU357 ;SVO;PVG;1925;0358;513;0415;1224;489;1;1;0;0;530;506;4063
2019;1;1;9;3;RU;VQBFU;RU357 ;SVO;PVG;2010;1956;-14;0505;0441;-24;0;0;0;0;535;525;4102
2019;1;1;23;3;RU;VQBGZ;RU357 ;DME;PVG;0955;2011;2056;1850;0434;584;1;1;0;0;535;503;4102
2017;1;3;8;3;RU;VQBGZ;RU357 ;SVO;PVG;0920;0856;-24;1800;1810;10;0;0;0;0;520;554;3987
2017;4;12;20;3;RU;VQBGZ;RU357 ;SVO;PVG;0915;0955;40;1800;1858;58;1;1;0;0;525;543;4025
2018;2;5;16;3;RU;VQBGZ;RU357 ;SVO;PVG;0910;1649;459;1800;0135;455;1;1;0;0;530;526;4063
2018;2;6;27;3;RU;VQBGZ;RU357 ;SVO;PVG;0910;0905;-5;1800;1809;9;0;0;0;0;530;544;4063
2018;4;12;19;3;RU;VQBGZ;RU357 ;SVO;PVG;0905;1422;317;1800;2317;317;1;1;0;0;535;535;4102
2017;1;1;11;3;RU;VQBLQ;RU357 ;SVO;PVG;0920;0904;-16;1800;1751;-9;0;0;0;0;520;527;3987
2017;1;3;22;3;RU;VQBLQ;RU357 ;SVO;PVG;0920;0910;-10;1800;1815;15;0;0;0;0;520;545;3987
2017;2;6;14;3;RU;VQBLQ;RU357 ;SVO;PVG;0910;0900;-10;1800;1737;-23;0;0;0;0;530;517;4063
2017;3;9;27;3;RU;VQBLQ;RU357 ;SVO;PVG;0910;0757;-73;1800;1644;-76;0;0;0;0;530;527;4063
2018;2;6;13;3;RU;VQBLQ;RU357 ;SVO;PVG;0910;0833;-37;1800;1708;-52;0;0;0;0;530;515;4063
2019;1;1;2;3;RU;VQBLQ;RU357 ;SVO;PVG;1005;1504;1739;1900;0059;359;1;1;0;0;535;595;4102
2019;1;1;30;3;RU;VQBLQ;RU357 ;SVO;PVG;0835;2016;701;1730;0641;791;1;1;0;0;535;625;4102
2018;3;8;2;4;RU;VQBLR;RU357 ;DME;PVG;0910;1007;57;1800;1858;58;1;1;0;0;530;531;4063
2017;1;2;22;3;RU;VQBLR;RU357 ;SVO;PVG;0920;0935;15;1800;1835;35;0;1;0;0;520;540;3987
2017;1;3;15;3;RU;VQBLR;RU357 ;SVO;PVG;0920;0913;-7;1800;1820;20;0;1;0;0;520;547;3987
2017;2;6;21;3;RU;VQBLR;RU357 ;SVO;PVG;0910;0900;-10;1800;1750;-10;0;0;0;0;530;530;4063
2017;3;7;12;3;RU;VQBLR;RU357 ;SVO;PVG;0910;0855;-15;1800;1743;-17;0;0;0;0;530;528;4063
2018;4;10;3;3;RU;VQBLR;RU357 ;SVO;PVG;0010;0809;479;0900;1705;485;1;1;0;0;530;536;4063
2018;4;10;17;3;RU;VQBLR;RU357 ;SVO;PVG;0910;0327;1097;1800;1220;1100;1;1;0;0;530;533;4063
2018;4;11;14;3;RU;VQBLR;RU357 ;SVO;PVG;1130;1820;410;2025;0314;409;1;1;0;0;535;534;4102
2017;1;1;4;3;RU;VQBRH;RU357 ;SVO;PVG;0920;0922;2;1800;1800;0;0;0;0;0;520;518;3987
2017;1;3;29;3;RU;VQBRH;RU357 ;SVO;PVG;0910;0910;0;1800;1756;-4;0;0;0;0;530;526;4063
2017;2;5;3;3;RU;VQBRH;RU357 ;SVO;PVG;0910;0852;-18;1800;1810;10;0;0;0;0;530;558;4063
2017;3;7;5;3;RU;VQBRH;RU357 ;SVO;PVG;0910;0925;15;1800;1830;30;0;1;0;0;530;545;4063
2017;3;9;6;3;RU;VQBRH;RU357 ;SVO;PVG;0910;0900;-10;1800;1826;26;0;1;0;0;530;566;4063
2017;4;11;15;3;RU;VQBRH;RU357 ;SVO;PVG;0915;0900;-15;1800;1723;-37;0;0;0;0;525;503;4025
2018;1;3;28;3;RU;VQBRH;RU357 ;SVO;PVG;0910;2147;757;1800;0619;739;1;1;0;0;530;512;4063
2018;3;8;23;4;RU;VQBRH;RU357 ;SVO;PVG;0715;0707;-8;1605;1552;-13;0;0;0;0;530;525;4063
2018;4;12;5;3;RU;VQBRH;RU357 ;SVO;PVG;0905;2307;842;1800;0749;829;1;1;0;0;535;522;4102
2017;4;11;29;3;RU;VQBRJ;RU357 ;SVO;PVG;0915;0918;3;1800;1818;18;0;1;0;0;525;540;4025
2019;1;2;20;3;RU;VQBRJ;RU357 ;SVO;PVG;1110;1100;-10;2005;2000;-5;0;0;0;0;535;540;4102
2017;3;9;13;3;RU;VQBVR;RU357 ;DME;PVG;0910;0857;-13;1800;1751;-9;0;0;0;0;530;534;4063
2018;2;6;6;3;RU;VQBVR;RU357 ;KJA;PVG;1500;1213;-167;2005;1751;-134;0;0;0;0;305;338;2338
2018;2;6;6;3;RU;VQBVR;RU357 ;SVO;KJA;0900;0618;-162;1335;1101;-154;0;0;0;0;275;283;2108
2017;1;1;18;3;RU;VQBVR;RU357 ;SVO;PVG;0920;0905;-15;1800;1805;5;0;0;0;0;520;540;3987
2018;2;4;18;3;RU;VQBVR;RU357 ;SVO;PVG;0910;2133;743;1800;0555;715;1;1;0;0;530;502;4063
2018;2;5;9;3;RU;VQBVR;RU357 ;SVO;PVG;0910;0920;10;1800;1800;0;0;0;0;0;530;520;4063
2019;1;1;16;3;RU;VQBVR;RU357 ;SVO;PVG;1405;1352;-13;2300;2230;-30;0;0;0;0;535;518;4102
2018;1;3;29;4;RU;VQBFU;RU3571 ;BAH;PVG;0650;0627;-23;1530;1517;-13;0;0;0;0;520;530;3987
2019;1;3;14;4;RU;VPBIG;RU358 ;DAC;SVO;0330;0500;90;1055;1550;295;1;1;0;0;445;650;3412
2019;1;3;28;4;RU;VPBIG;RU358 ;DAC;SVO;0330;0503;93;1055;1458;243;1;1;0;0;445;595;3412
2019;1;3;13;3;RU;VPBIG;RU358 ;PVG;DAC;2100;2035;-25;0130;0228;58;0;1;0;0;270;353;2070
2019;1;3;27;3;RU;VPBIG;RU358 ;PVG;DAC;2100;2045;-15;0130;0245;75;0;1;0;0;270;360;2070
2018;2;4;4;3;RU;VPBIG;RU358 ;PVG;KJA;2100;2055;-5;0230;0255;25;0;1;0;0;330;360;2530
2019;1;2;28;4;RU;VPBIK;RU358 ;DAC;SHJ;0330;0448;78;0925;1038;73;1;1;0;0;355;350;2722
2019;1;3;7;4;RU;VPBIK;RU358 ;DAC;SVO;0330;0537;127;1055;1558;303;1;1;0;0;445;621;3412
2019;1;3;21;4;RU;VPBIK;RU358 ;DAC;SVO;0330;0551;141;1055;1640;345;1;1;0;0;445;649;3412
2019;1;2;27;3;RU;VPBIK;RU358 ;PVG;DAC;2100;2055;-5;0130;0245;75;0;1;0;0;270;350;2070
2019;1;3;6;3;RU;VPBIK;RU358 ;PVG;DAC;2100;2105;5;0130;0304;94;0;1;0;0;270;359;2070
2019;1;3;20;3;RU;VPBIK;RU358 ;PVG;DAC;2100;2100;0;0130;0218;48;0;1;0;0;270;318;2070
2017;1;3;1;3;RU;VPBIK;RU358 ;PVG;SVO;2100;2150;50;0645;0741;56;1;1;0;0;585;591;4485
2017;2;4;26;3;RU;VPBIK;RU358 ;PVG;SVO;2100;2057;-3;0625;0610;-15;0;0;0;0;565;553;4332
2017;3;7;26;3;RU;VPBIK;RU358 ;PVG;SVO;2100;2059;-1;0625;0609;-16;0;0;0;0;565;550;4332
2017;2;4;12;3;RU;VQBUU;RU358 ;PVG;SVO;2100;2050;-10;0625;0641;16;0;1;0;0;565;591;4332
2017;2;6;28;3;RU;VQBUU;RU358 ;PVG;SVO;2100;0418;438;0625;1403;458;1;1;0;0;565;585;4332
2017;3;9;20;3;RU;VQBUU;RU358 ;PVG;SVO;2100;1504;1084;0625;0034;1089;1;1;0;0;565;570;4332
2018;1;1;10;3;RU;VQBUU;RU358 ;PVG;SVO;2100;0152;292;0650;1206;316;1;1;0;0;590;614;4523
2018;3;9;6;4;RU;VQBWW;RU358 ;PVG;DME;0715;0705;-10;1655;1559;-56;0;0;0;0;580;534;4447
2018;4;11;21;3;RU;VQBWW;RU358 ;PVG;DME;2100;1059;839;0705;2050;825;1;1;0;0;605;591;4638
2017;2;5;17;3;RU;VQBWW;RU358 ;PVG;SVO;2100;0427;447;0625;1410;465;1;1;0;0;565;583;4332
2018;4;11;7;3;RU;VQBWW;RU358 ;PVG;SVO;2100;0940;760;0705;1940;755;1;1;0;0;605;600;4638
2017;2;5;10;3;RU;VQBHE;RU358 ;PVG;SVO;2100;2108;8;0625;0705;40;0;1;0;0;565;597;4332
2017;2;6;7;3;RU;VQBHE;RU358 ;PVG;SVO;2100;2050;-10;0625;0610;-15;0;0;0;0;565;560;4332
2017;4;10;11;3;RU;VQBHE;RU358 ;PVG;SVO;2100;2114;14;0625;0709;44;0;1;0;0;565;595;4332
2018;1;2;7;3;RU;VPBBL;RU358 ;PVG;KJA;2100;1429;1049;0230;2040;1090;1;1;0;0;330;371;2530
2018;2;4;11;3;RU;VPBBL;RU358 ;PVG;KJA;2100;2055;-5;0230;0235;5;0;0;0;0;330;340;2530
2017;3;7;19;3;RU;VPBBL;RU358 ;PVG;SVO;2100;2055;-5;0625;0623;-2;0;0;0;0;565;568;4332
2017;3;8;2;3;RU;VPBBL;RU358 ;PVG;SVO;2100;2104;4;0625;0624;-1;0;0;0;0;565;560;4332
2017;4;10;18;3;RU;VPBBL;RU358 ;PVG;SVO;2100;2030;-30;0625;0630;5;0;0;0;0;565;600;4332
2017;4;10;25;3;RU;VPBBL;RU358 ;PVG;SVO;2100;2132;32;0625;0659;34;1;1;0;0;565;567;4332
2018;3;8;9;4;RU;VPBBL;RU358 ;PVG;SVO;0715;0655;-20;1655;1610;-45;0;0;0;0;580;555;4447
2018;4;10;4;4;RU;VPBBL;RU358 ;PVG;SVO;0645;2107;862;1625;0635;850;1;1;0;0;580;568;4447
2018;4;12;12;3;RU;VPBBL;RU358 ;PVG;SVO;2100;0540;520;0705;1600;535;1;1;0;0;605;620;4638
2018;1;3;7;3;RU;VPBBP;RU358 ;PVG;KJA;2100;0200;300;0230;0815;345;1;1;0;0;330;375;2530
2017;2;4;19;3;RU;VPBBP;RU358 ;PVG;SVO;2100;2100;0;0625;0639;14;0;0;0;0;565;579;4332
2017;2;5;31;3;RU;VPBBP;RU358 ;PVG;SVO;2100;2050;-10;0625;0620;-5;0;0;0;0;565;570;4332
2017;4;10;4;3;RU;VPBBP;RU358 ;PVG;SVO;2100;2108;8;0625;0628;3;0;0;0;0;565;560;4332
2018;4;10;24;3;RU;VPBBP;RU358 ;PVG;SVO;2120;1107;827;0700;2112;852;1;1;0;0;580;605;4447
2018;4;10;31;3;RU;VPBBY;RU358 ;PVG;DME;2100;0443;-2417;0705;1423;438;0;1;0;0;605;580;4638
2018;2;6;20;3;RU;VPBBY;RU358 ;PVG;KJA;2100;0733;633;0230;1300;630;1;1;0;0;330;327;2530
2018;2;4;25;3;RU;VQBFE;RU358 ;PVG;KJA;2100;0510;490;0230;1040;490;1;1;0;0;330;330;2530
2018;2;5;23;3;RU;VQBFE;RU358 ;PVG;KJA;2100;0420;440;0230;1014;464;1;1;0;0;330;354;2530
2018;3;7;5;4;RU;VQBFE;RU358 ;PVG;KJA;0700;1020;200;1230;1556;206;1;1;0;0;330;336;2530
2018;3;7;12;4;RU;VQBFE;RU358 ;PVG;KJA;0700;0657;-3;1230;1217;-13;0;0;0;0;330;320;2530
2018;3;7;18;3;RU;VQBFE;RU358 ;PVG;KJA;2100;2106;6;0230;0218;-12;0;0;0;0;330;312;2530
2017;1;1;25;3;RU;VQBFE;RU358 ;PVG;SVO;2100;0816;676;0645;1824;699;1;1;0;0;585;608;4485
2017;1;2;15;3;RU;VQBFE;RU358 ;PVG;SVO;2100;2030;-30;0645;0600;-45;0;0;0;0;585;570;4485
2017;2;5;24;3;RU;VQBFE;RU358 ;PVG;SVO;2100;2105;5;0625;0630;5;0;0;0;0;565;565;4332
2018;1;3;15;4;RU;VQBFE;RU358 ;PVG;SVO;2005;2128;83;0555;0714;79;1;1;0;0;590;586;4523
